age,gender,socioeconomic_status,region,high_school_score,GPA,credits_completed,failures,attendance_rate,assignment_submission_rate,commute_time_minutes,peer_interaction_score,program_duration_months,dropout_score,dropout_flag
18,Female,2,1,69,3.43865685,19,1,87.52000173,75.64159673,37.18564632,65.01027437,24,11.14976014,0
28,Female,2,1,60,2.676010115,27,1,97.5482365,66.08621765,38.47731032,43.3344752,24,10.57742005,0
26,Female,2,3,62,3.794107513,12,1,83.58636633,46.46870597,12.87348079,40.20322042,24,19.31242084,1
26,Other,1,3,75,2.143038134,68,1,93.45669391,80.84051084,31.59570336,49.50149458,36,7.182584593,0
23,Female,1,1,73,2.157391937,80,1,95.62613449,93.18311912,34.89242468,51.88810213,36,1.897305233,0
19,Female,2,3,87,2.520631132,111,0,74.40528441,62.019491,25.59524817,67.56385215,24,10.81601947,0
17,Male,2,1,71,1.907796304,53,2,100,87.7598875,49.55176256,76.4493709,36,7.75805384,0
19,Female,1,1,87,2.326301058,99,1,72.81346543,67.55566993,33.85218734,63.03935805,24,10.30395642,0
25,Female,3,2,54,2.019624206,25,5,92.12888867,77.0352011,2,37.47547732,6,23.0189421,1
21,Female,2,1,51,3.433034636,8,0,86.09861471,100,26.03789366,19.96629872,12,12.78027706,0
23,Female,2,1,66,2.702739092,81,0,51.84773124,78.92360459,2,85.09439942,36,12.79191306,0
19,Female,1,2,65,1.569847046,3,0,100,65.22374805,59.59789666,89.23333054,36,9.517967332,0
20,Female,1,2,62,1.88229765,32,2,93.4161557,76.65455504,41.85322311,71.86330469,36,5.995609106,0
17,Female,2,2,65,2.587313698,31,1,100,56.34498269,37.88145882,19.11456717,48,11.5482526,0
19,Female,1,2,77,2.013107856,37,2,88.77333223,92.38274675,31.68141332,88.7191372,24,3.387921541,0
23,Male,1,2,65,2.806649981,17,2,76.53370118,100,25.75377772,77.36480676,24,7.693259764,0
20,Male,1,3,76,2.712668554,24,3,88.08780591,77.56415803,8.810048007,83.61014768,24,5.747815114,0
18,Female,2,2,82,1.485035366,101,1,92.67426776,80.58993269,26.36983679,95.80275797,12,12.52630288,0
21,Female,1,1,77,2.442374876,68,0,88.73018781,61.29472966,23.60558301,52.8772228,12,11.05975299,0
21,Male,3,1,67,2.881918244,95,1,88.5532516,72.39833361,25.37976903,53.05632379,48,6.429599638,0
18,Male,2,2,65,3.085219624,31,1,68.3149833,60.8821207,29.40875014,76.16654909,12,12.20468523,0
27,Male,2,3,83,2.230318589,96,1,100,51.39759072,27.48133903,53.90542702,24,10.29036139,0
22,Female,2,3,86,2.678156631,60,1,89.45578897,90.53374166,22.81072562,44.56756702,24,8.528780957,0
26,Female,3,1,73,2.289562701,16,1,84.8577879,73.5692693,26.65580804,87.42448682,12,6.993052025,0
20,Male,2,1,78,2.48709317,32,0,100,73.58432221,37.04421841,35.40140629,36,8.962351669,0
17,Male,2,1,76,2.48271835,20,0,97.8966344,88.47458395,61.54797125,81.32611393,24,7.149485527,0
19,Male,2,3,63,3.017062704,83,0,84.04717001,62.93481752,39.56482517,93.48968848,36,11.75034337,0
25,Male,3,3,71,2.687646914,111,3,80.22634313,75.42131827,28.30174207,54.81178087,12,12.64153363,0
26,Male,1,3,73,1.832201554,41,1,100,65.5333521,12.44016368,56.72509954,24,6.847981649,0
23,Male,1,3,83,2.134450775,105,2,92.09596993,90.13892759,18.68888576,28.26548384,36,8.059966877,0
29,Male,1,3,68,2.871932038,1,0,89.42655057,27.06454108,2,74.96569318,24,13.05500872,0
22,Female,1,2,58,1.992405538,14,0,69.95438049,67.31879872,32.56658953,70.8096211,36,13.98724871,0
17,Male,2,2,68,2.749157689,40,2,83.1296354,90.01963958,21.93262795,97.29801329,24,4.871126983,0
25,Female,3,3,68,3.407244699,32,1,84.67848294,92.43334229,37.56864547,45.18243463,12,7.199302068,0
29,Female,3,3,62,3.207873378,59,2,100,77.73302755,2,51.21677266,12,3.340045867,0
25,Male,2,3,80,2.990592382,5,4,70.04820099,52.93554118,17.77132689,56.00769523,48,23.05002862,1
17,Female,1,3,80,2.618035839,92,1,100,88.86222322,35.58875754,39.828085,24,6.670666517,0
29,Female,2,3,45,1.839037326,5,0,68.73384452,100,42.00099083,59.02207059,24,7.862857837,0
22,Other,1,2,73,2.312801563,112,0,72.6865958,93.99022466,18.92023429,71.29047187,12,9.364147142,0
23,Female,1,3,71,1.759904947,98,1,97.21771746,100,28.97899799,76.60092908,24,2.957407038,0
18,Female,2,2,75,1.94484905,8,2,100,100,51.59681877,70.9994329,24,0.551509501,0
26,Female,1,1,52,1.621353803,82,2,95.37944039,85.41153833,27.47203073,98.95062894,6,6.898843141,0
24,Male,2,2,65,3.92195807,25,0,87.78525113,100,5.968541122,19.91538938,24,12.44294977,0
24,Female,2,1,76,2.608548829,81,2,66.64365421,47.39324044,42.38621572,60.29968971,36,19.56228309,1
22,Male,1,1,75,2.342150213,15,0,100,67.22708339,30.80394468,61.83706361,36,4.915937492,0
25,Male,1,3,66,2.466182197,111,0,74.33324584,63.17538954,42.05776941,32.83498154,24,18.6570424,1
19,Male,3,1,70,1.982652472,113,0,61.22564865,59.57049165,12.85209419,49.86857133,12,13.9927718,0
18,Female,2,3,71,2.326301927,46,1,100,61.39522535,18.2318776,76.70016607,48,8.790716197,0
18,Male,3,2,73,2.353519692,19,2,100,72.06048091,35.04891458,81.32201388,12,4.190927863,0
22,Male,2,2,91,2.319311653,119,1,89.87170941,100,3.656023718,48.07789663,12,2.025658118,0
23,Male,1,1,54,2.630168107,30,0,100,62.28244988,23.17882989,56.72807014,24,5.657632518,0
22,Female,1,2,61,2.790216932,71,1,97.94064603,97.51069461,37.45928509,77.98674349,24,3.785266603,0
27,Male,3,2,70,1.952790559,86,1,87.43563376,100,7.564209512,73.94915672,36,5.984967659,0
19,Female,1,3,74,2.940784706,91,1,100,47.09308198,26.46731683,37.24552015,36,12.9360377,0
21,Female,3,1,70,2.462869138,39,1,84.58192099,90.0308211,22.86696095,31.14572464,24,9.578992636,0
24,Female,2,1,60,3.561370235,18,1,70.98860011,76.85819662,23.43025325,49.93576412,24,9.273550484,0
22,Male,1,3,74,2.246596599,49,0,80.78939224,73.20489711,38.28165661,51.1770118,24,10.86138699,0
18,Male,1,1,73,3.159020185,102,0,84.81916529,58.73911243,16.7426118,56.71505042,36,9.225300078,0
23,Male,1,1,72,2.73850157,75,1,80.09050114,54.27450252,54.52437018,52.95969649,48,10.84072439,0
24,Female,2,2,64,2.973915652,15,0,100,67.51644022,15.38447692,96.00409162,24,4.872533968,0
20,Male,1,3,74,3.550412056,78,1,91.32942367,74.41204022,43.98138833,43.57981533,36,5.572309233,0
28,Female,3,1,81,1.466376896,16,2,97.03326367,50.6569159,2.997469957,63.30612849,24,13.33104093,0
17,Male,1,3,78,1.845142482,107,1,76.44622148,72.92636116,27.33787726,90.67345498,48,10.32037671,0
18,Female,2,1,58,2.657634025,67,2,87.27465342,65.83212595,30.00414611,78.60684252,48,12.67025042,0
20,Male,2,1,60,3.743632469,113,0,100,87.22396002,32.42961792,22.87323831,36,9.916405996,0
23,Female,2,3,77,2.721953994,83,1,99.28859865,94.3259542,9.151052592,39.62019617,24,8.993387141,0
18,Female,2,3,63,2.700783467,9,2,70.85499123,100,5.654892681,64.84136421,24,5.829001754,0
22,Male,2,3,57,1.728847192,69,0,85.74795257,79.36308612,23.47658212,33.70826887,36,18.65747465,1
18,Male,1,3,64,2.517947456,93,1,83.88707333,89.36390498,20.08595143,90.00458389,12,4.817999587,0
28,Male,1,3,63,2.29966307,27,0,96.79817211,49.98452455,12.88479671,50.80436499,24,8.142686895,0
23,Female,2,2,67,1.525065347,63,0,84.0319313,90.90644363,29.89904125,48.44438007,24,9.306993722,0
18,Female,2,3,68,2.767962355,106,2,90.67697766,68.99538646,32.06787786,68.58778013,24,6.5152965,0
19,Male,2,1,52,3.79952679,65,3,64.52687835,89.95467346,47.67239351,48.88989286,12,8.60142331,0
25,Male,1,1,72,3.037612604,47,1,71.00888664,87.0362585,36.81602135,62.02078205,48,7.742783898,0
29,Male,3,1,74,1.828189584,8,0,85.05460542,72.20983203,30.87288107,55.93434489,36,8.875708273,0
20,Male,2,2,71,2.500186004,92,2,64.02231924,79.82218492,34.23021414,65.27534784,12,10.22220841,0
21,Male,1,3,75,2.05094686,38,3,72.27640991,100,2,87.49025444,6,5.544718018,0
25,Male,1,2,75,3.474806098,97,1,44.95285703,100,22.00418195,88.21538803,36,14.00942859,0
23,Male,2,2,57,3.058063579,64,0,83.07171644,79.89509568,30.15997062,68.38238144,24,14.40139236,0
24,Female,2,1,69,3.486702451,30,0,85.06427164,67.80858366,2,66.18245554,24,7.815858123,0
27,Female,1,1,73,2.737259752,74,3,72.27391743,74.97038344,9.926322282,56.6258404,36,12.299659,0
19,Male,1,1,73,2.406102577,83,0,100,80.05167025,43.86085493,62.55057164,36,2.992249462,0
27,Male,2,1,84,1.63923742,115,1,96.17129426,67.26786794,52.90908407,67.82605205,24,9.28318676,0
27,Female,3,1,74,2.82037571,114,3,78.27074582,86.6929936,33.86731282,62.06564183,6,9.341901797,0
20,Male,2,2,70,1.96000703,76,0,58.18374593,96.98251563,31.95960348,58.90440943,48,12.21580317,0
23,Male,1,3,78,1.913347448,62,1,75.02161568,70.36767659,20.74415413,76.4142995,24,10.3070509,0
20,Male,1,1,79,2.868626751,1,1,80.50628762,99.30527868,2,67.18104713,24,4.002950674,0
18,Female,2,3,70,3.152936133,85,1,66.58684272,57.29876781,30.30957271,10.00286828,36,21.08781628,1
26,Male,2,2,83,2.461277507,88,0,83.84210686,56.93742799,29.76562256,93.02624763,48,9.690964429,0
22,Other,2,1,71,1.845660417,45,0,94.50609567,80.68912657,27.95759832,39.9205851,24,10.53880771,0
25,Male,1,3,64,2.61975725,107,3,82.10986475,71.53933962,44.67510204,97.33181095,24,12.84712611,0
18,Male,2,3,79,3.894284908,22,1,100,58.09436287,25.68238016,82.54879197,6,6.285845569,0
17,Female,2,1,62,2.289295256,78,1,58.12251223,85.65848332,13.53225408,68.71908634,24,10.52672506,0
24,Male,2,2,84,2.310425566,93,1,85.75643859,99.27983584,32.39822476,39.14557567,24,12.95673691,0
17,Male,1,1,65,2.440927618,3,0,83.71705195,88.36692026,14.93814784,33.25770099,36,10.00155157,0
17,Female,2,2,60,2.12409942,40,1,87.40530634,51.01801396,35.42604619,69.49323122,24,9.866236637,0
19,Male,2,2,62,2.80562486,57,1,88.37209212,59.83112328,46.19048297,100,24,8.350913084,0
21,Female,1,2,77,3.138314398,62,0,100,100,15.91117298,52.0730494,24,0,0
29,Female,3,3,63,2.173639136,56,0,92.72092508,84.65889893,6.113245524,83.20690283,12,8.756980145,0
28,Male,2,1,62,1.514326426,90,1,96.51996125,100,10.53320468,62.02089232,36,5.552743495,0
25,Male,2,3,66,3.699849813,59,1,86.59605276,51.8909254,21.85912768,86.6007885,48,9.897150637,0
27,Male,1,2,43,3.458065879,12,3,87.00124376,72.69338238,5.380429223,50.82312507,6,14.69574389,0
26,Female,1,3,82,3.370824033,106,0,83.05342045,100,40.10558865,51.23951674,24,8.389315909,0
18,Female,1,3,55,3.244138659,109,2,89.10825952,70.80460156,7.17425749,44.16333582,36,11.55765786,0
28,Female,3,2,81,2.076956056,39,0,94.09088129,100,36.75704858,59.66581261,24,1.181823742,0
28,Male,1,2,81,1.950982146,77,0,91.87771542,60.73465089,67.46140085,50.5132161,48,16.00443782,1
17,Female,1,3,75,3.424667858,103,1,89.59387786,100,39.66439755,84.93613262,6,7.081224428,0
17,Male,1,2,70,1.952996196,13,0,77.89853188,79.70365398,36.7550446,40.29744553,6,12.93478357,0
26,Female,1,2,86,2.841919544,38,1,74.45286049,94.86338532,45.54828996,78.71352238,24,5.879920104,0
26,Male,1,1,92,2.783047088,99,2,91.1624311,73.73829121,15.25197331,100,36,5.706770099,0
26,Female,2,3,50,3.964893138,118,2,98.36491487,59.52034349,32.30953916,68.10843854,24,6.398965503,0
18,Male,2,3,77,1.871213882,23,3,85.34146417,94.42279303,31.75284062,93.37737407,24,5.056149398,0
29,Male,2,1,67,2.240044024,2,0,98.14132414,68.6086036,26.96017381,67.31766657,24,5.080444632,0
25,Female,1,3,91,2.220487803,100,1,81.36561826,79.77703048,39.92773457,71.00576186,24,6.760321777,0
25,Female,2,3,72,1.914429379,118,3,74.09877281,88.3321709,26.25299257,57.6048119,48,7.786126018,0
18,Female,1,2,62,3.042550236,17,1,79.73461405,60.77122407,15.90131438,39.31931655,12,19.93739358,1
19,Female,3,1,61,2.383573943,118,1,61.36150497,88.17423955,17.6388289,57.6998244,6,9.501563073,0
18,Female,1,3,69,1.363804783,79,1,72.4875951,48.28320561,9.880516633,85.47319011,36,19.62195231,1
22,Male,1,3,48,1.185142338,88,0,100,64.59026238,27.67083712,59.79767999,36,13.46003727,0
23,Female,1,1,58,1.159534285,97,1,59.6769725,100,62.42288563,49.66442914,6,21.46926265,1
28,Female,2,3,55,3.873086981,54,0,60.46266002,92.77804339,52.15370768,50.73341347,24,13.99076149,0
22,Other,1,3,43,3.333616761,70,0,100,88.25548561,5.216824374,49.1961028,48,1.761677159,0
19,Male,2,2,76,2.246076779,81,2,74.94182971,73.5387414,2,64.85004645,12,8.980822847,0
28,Male,1,1,77,3.540538005,59,0,83.19271392,86.59597701,40.55824423,30.881598,36,10.37206067,0
19,Female,1,2,79,3.532386428,63,2,71.00577902,48.87934958,10.7979644,64.19591717,6,18.46694176,1
28,Male,3,2,59,1.607408207,89,0,90.6601357,97.32420359,4.92566054,67.2967968,36,6.195260251,0
18,Male,2,1,74,1.29786541,90,3,66.87573499,71.43182012,7.436685213,76.63362541,48,17.93142588,1
18,Female,1,3,69,2.198072172,98,0,75.7736495,55.57596803,23.34364552,34.72861343,12,16.5088749,1
27,Female,1,1,59,2.548598603,24,1,90.75807636,86.92421147,43.38945696,79.23758468,12,6.809753008,0
21,Male,1,3,56,1.474413139,84,2,84.82951752,74.86814243,33.57250139,78.29464364,36,15.05974374,1
27,Female,2,1,52,2.963080825,116,3,100,52.05227961,36.73894788,62.89176219,36,12.19215806,0
27,Female,3,2,61,3.004112971,89,1,99.87030207,100,24.22873486,39.9308158,48,5.025939586,0
24,Male,1,2,63,3.297485541,65,0,79.21299824,62.16770825,30.56348763,78.72327204,36,9.832244114,0
22,Female,1,1,78,1.352512683,91,1,86.62213182,72.19786238,19.22641784,63.40491475,48,16.32076745,1
25,Male,2,1,62,1.631875253,16,1,84.35209919,64.87442694,19.68922856,69.38055058,48,17.07966359,1
27,Female,2,3,80,2.986139301,38,0,100,82.32408737,23.52111024,98.89662099,48,2.651386894,0
21,Female,1,2,81,2.167818068,23,0,88.8819224,100,56.18705138,62.3836712,48,2.223615521,0
26,Female,2,1,71,2.555312973,92,3,88.29769496,47.41315221,25.63398888,58.05258776,36,13.22848818,0
20,Female,2,3,65,2.73692653,16,0,88.99110346,54.1181855,42.37619367,66.78757221,36,14.08405148,0
25,Other,2,1,59,2.807877042,102,0,82.9144145,81.93234899,18.35172766,52.5012392,12,9.127264752,0
28,Male,2,3,61,2.932797024,74,0,77.11047437,97.80273395,43.48295721,75.48806766,24,4.907495034,0
26,Male,2,2,76,1.401183573,16,0,72.29616998,90.61337771,39.17793078,51.09428466,12,12.93692362,0
27,Female,1,1,78,1.807525596,98,1,82.20368947,82.65640937,15.47799035,67.99503302,24,8.085544737,0
21,Female,2,1,66,3.058319842,9,0,93.47650361,77.31576708,23.74708887,38.67208525,24,9.707334216,0
17,Female,3,1,71,2.163697643,38,0,76.90761448,51.93263876,36.06706546,71.48921405,24,11.82858129,0
21,Male,1,2,54,4,116,1,65.11846383,62.23035078,53.12196473,57.29298653,48,12.64175462,0
21,Male,1,3,64,3.039972573,17,1,93.45948179,100,7.770463808,45.98242625,24,1.308103641,0
21,Female,2,2,73,2.717672608,32,0,66.90449939,86.05610124,55.93766119,58.13647791,36,8.710684936,0
29,Female,3,1,63,1.924693127,31,1,90.92411601,65.48398558,34.84138231,75.88999083,12,10.74564769,0
18,Female,1,2,57,2.379557604,73,3,82.66065237,65.71363798,26.61888353,50.36073536,12,8.610823828,0
29,Female,2,3,60,2.558349298,44,0,85.26923466,100,18.2561026,66.62263768,36,2.946153068,0
22,Male,1,2,55,2.571282929,37,1,71.62156636,39.79832668,37.76936647,47.94591138,24,14.70593773,0
21,Female,2,1,59,3.361282555,80,1,71.8753413,73.5025424,35.74882574,42.95101273,48,17.59955038,1
18,Male,1,1,78,2.622960578,2,1,56.31645153,84.06481469,2,37.73933463,48,16.12698749,1
28,Female,2,1,84,2.681993469,61,0,99.06084312,86.76818517,31.11194833,63.30045373,24,2.172603601,0
26,Female,1,1,86,3.315646966,100,3,67.24009257,100,45.71377104,61.94402462,6,6.551981487,0
24,Male,2,3,67,2.460287908,115,1,93.76866056,69.61273502,19.74559253,94.52369148,24,5.804357635,0
22,Female,2,2,68,2.36274578,71,0,94.13862427,96.29397807,52.95701469,24.57161045,24,6.728178436,0
27,Male,3,3,77,2.532619917,80,0,78.18333677,96.10737554,40.73292753,59.76285495,36,4.947226314,0
26,Female,1,2,57,1.83382826,115,1,76.27976165,81.06764944,66.32566699,61.66930841,24,14.24561765,0
28,Male,3,1,61,1.628727986,70,1,81.86918464,64.78199017,11.16616658,44.74412307,6,12.62158468,0
27,Female,2,2,63,2.245432966,111,2,100,98.15408991,27.34102014,16.19154205,24,5.276886514,0
19,Male,1,2,83,2.698120486,23,0,96.43999999,85.43785309,44.11206181,44.85378446,48,5.896322038,0
25,Female,1,1,65,3.441864132,115,0,79.70821702,79.04552299,32.46120592,46.77775519,12,7.201528147,0
29,Female,1,1,82,2.051009876,110,1,78.24073302,100,19.18592433,38.5866783,12,9.351853397,0
27,Male,1,1,63,3.391827229,59,0,76.83655991,54.84620273,4.525189012,13.22506938,36,16.40575761,1
27,Female,3,2,59,1.354475461,72,0,82.42640437,74.18438531,51.27604316,95.66021697,12,13.84230672,0
20,Female,1,1,86,2.465803795,6,0,72.24356149,77.21522917,20.75085964,65.13034138,48,11.96900333,0
19,Female,3,3,71,2.936042986,119,1,88.21776351,49.63038354,39.72704394,88.44321238,24,9.911889768,0
23,Male,1,2,63,1.885589301,82,0,78.50675671,76.52334618,13.57613478,47.10142912,12,11.96425373,0
28,Female,2,1,52,3.128264068,119,1,74.91312365,93.6646222,54.59846867,84.92170526,36,5.96768194,0
29,Male,2,3,64,1.686087505,11,1,77.24060273,99.42777215,15.44113924,73.5189048,12,10.77683858,0
24,Female,2,2,88,1.849136897,8,1,87.14286221,100,42.09828477,70.25309341,6,4.080058583,0
23,Male,2,3,66,1.952696697,75,0,85.73057588,91.29543229,38.91619739,59.10862586,48,4.632603009,0
17,Male,2,2,44,3.291162056,32,0,88.38167664,75.99275463,15.44849654,38.59080162,24,10.92475148,0
17,Male,3,1,65,3.10825708,36,1,100,49.94008582,42.94252285,40.64704434,24,10.50898713,0
29,Female,2,3,77,2.587220594,85,2,94.3033045,60.64650301,3.443257679,38.84965088,12,20.04236365,1
21,Female,2,1,67,3.017646406,37,0,83.33863724,97.93365779,32.95215031,90.35774189,36,3.642223884,0
24,Other,2,2,75,2.901179974,105,2,77.8794297,38.83099163,43.43153168,42.65433649,36,13.59946531,0
26,Female,1,2,74,2.658346476,90,0,64.66633116,57.21633761,28.65696785,67.18425242,24,21.48428313,1
27,Female,1,3,67,2.085013718,18,1,100,90.61738371,37.73287628,60.1238816,48,1.407392443,0
19,Female,3,1,62,1.862825578,22,1,98.58208577,55.83094283,20.64310293,46.6046804,48,13.28068565,0
24,Female,2,2,64,2.254460768,97,0,97.06622654,73.82031768,6.419216727,49.98723798,12,9.513707039,0
19,Female,3,1,65,2.685076056,64,1,86.32928231,76.88357447,35.0298316,89.79130604,24,6.201607367,0
20,Female,2,1,54,2.564038239,45,2,86.24640832,75.56763301,51.10368049,92.26630517,36,9.415573384,0
26,Female,1,1,74,1.970512993,53,2,95.50586721,99.58029597,26.50482731,36.56174944,12,6.25665223,0
23,Female,2,3,63,3.990894912,4,4,92.75994306,74.54333231,39.74674387,57.61690671,48,15.26651154,1
19,Female,1,1,81,3.120062577,1,2,61.30441527,100,27.94055739,88.56530607,6,7.739116947,0
20,Male,2,3,82,2.295673636,21,2,85.54031962,100,20.0356703,26.12118363,36,7.891936076,0
24,Male,1,2,65,2.630202781,12,0,96.49322225,29.81091241,35.91087914,76.00668129,48,14.22971869,0
20,Female,2,1,69,2.139871025,12,0,100,70.66936435,42.24347471,45.18305112,36,4.399595348,0
25,Male,2,3,64,4,103,1,79.07816074,100,37.27561443,84.99087969,36,7.184367852,0
20,Female,2,3,54,1.973616443,67,1,92.05289415,70.39282254,33.8628969,11.90855,12,11.29433335,0
20,Female,2,3,69,2.131086822,16,1,98.4925807,99.06066167,13.19605801,79.33952076,48,0.442384609,0
29,Female,1,3,75,2.524099987,108,1,88.30468082,95.87964549,27.95349614,58.43289841,6,5.957117013,0
21,Male,1,3,88,2.283842715,30,1,71.42500421,55.15540422,21.96582767,63.06283355,48,12.44168852,0
17,Female,1,3,63,2.914236422,35,0,87.55576012,81.33128025,14.69269081,42.32976131,48,5.289155939,0
23,Female,3,1,61,2.098949923,67,2,80.2986617,100,51.59602298,42.29257666,12,8.94026766,0
25,Male,1,3,78,2.455417643,6,1,72.07964258,85.97318081,43.11374384,58.90008208,6,10.68809436,0
25,Male,2,2,59,3.630813751,115,1,65.05581311,86.42110836,15.90824883,54.75339531,36,9.025671124,0
17,Female,2,3,81,3.222049764,32,0,85.44802122,94.22988996,26.39591113,36.47593228,48,8.775912262,0
22,Male,2,2,60,3.213309498,104,0,100,100,51.21215576,51.3818481,36,3,0
19,Male,2,2,64,3.695356143,67,0,94.94573355,100,22.9274009,76.94168325,12,6.010853289,0
20,Male,1,2,69,2.557051192,25,0,84.49068095,91.21743095,33.38957448,35.99823859,12,12.41924917,0
24,Female,1,2,76,2.735457454,69,0,77.22650374,100,13.99217429,20.70390057,36,9.554699251,0
20,Other,3,1,69,2.348245559,84,0,74.94577654,90.3383028,21.60111306,57.90304863,24,6.460099271,0
24,Female,2,3,69,2.914441717,33,0,86.69633051,60.2789902,10.94417779,82.68426456,12,8.618885368,0
20,Female,1,3,66,3.728358552,89,0,88.21483667,70.37972928,2,72.46498083,6,6.800073275,0
25,Male,2,1,67,0.93328019,6,0,58.45999643,78.380894,28.36104129,58.29108745,6,22.21806471,1
22,Female,1,1,61,3.229149388,88,2,94.42209231,39.65022484,51.34977455,44.4311524,36,15.16804781,1
17,Male,1,3,59,3.680562906,45,0,93.84090706,100,14.3183201,54.36370339,24,4.231818588,0
29,Male,1,2,82,3.405834081,55,3,72.90151484,61.46695412,21.78377826,31.46383515,48,16.19965392,1
